,Read number,Strand,Location of the gene in the read,Read length,Start,End
29,NC_031045-39,1,"[2209, 2244)",1108,2209,2244
30,NC_031045-39,1,"[2346, 2446)",1207,2346,2446
31,NC_031045-39,1,"[2448, 2550)",1308,2448,2550
32,NC_031045-39,1,"[2708, 2720)",1319,2708,2720
33,NC_031045-39,1,"[2856, 2903)",1365,2856,2903
34,NC_031045-39,1,"[2958, 2991)",1397,2958,2991
35,NC_031045-39,1,"[2993, 2994)",1397,2993,2994
36,NC_031045-39,1,"[2999, 3003)",1400,2999,3003
37,NC_031045-39,1,"[3004, 3020)",1415,3004,3020
38,NC_031045-39,1,"[3025, 3026)",1415,3025,3026
39,NC_031045-39,1,"[3052, 3060)",1422,3052,3060
40,NC_031045-39,1,"[3130, 3136)",1427,3130,3136
41,NC_031045-39,1,"[3137, 3138)",1427,3137,3138
42,NC_031045-39,1,"[3148, 3153)",1431,3148,3153
43,NC_031045-39,1,"[3157, 3180)",1453,3157,3180
44,NC_031045-39,1,"[3208, 3216)",1460,3208,3216
45,NC_031045-39,1,"[3264, 3316)",1511,3264,3316
46,NC_031045-39,1,"[3317, 3318)",1511,3317,3318
47,NC_031045-39,1,"[3334, 3338)",1514,3334,3338
48,NC_031045-39,1,"[3339, 3340)",1514,3339,3340
49,NC_031045-39,1,"[3345, 3429)",1597,3345,3429
50,NC_031045-39,1,"[3442, 3454)",1608,3442,3454
51,NC_031045-39,1,"[3463, 3774)",1918,3463,3774
52,NC_031045-39,1,"[3858, 3870)",1929,3858,3870
53,NC_031045-39,1,"[3874, 3875)",1929,3874,3875
54,NC_031045-39,1,"[3876, 3947)",1999,3876,3947
55,NC_031045-39,1,"[3949, 3950)",1999,3949,3950
56,NC_031045-39,1,"[3952, 3953)",1999,3952,3953
57,NC_031045-39,1,"[3978, 4304)",2324,3978,4304
58,NC_031045-39,1,"[4315, 4383)",2391,4315,4383
59,NC_031045-39,1,"[4473, 4486)",2403,4473,4486
60,NC_031045-39,1,"[4488, 4576)",2490,4488,4576
61,NC_031045-39,1,"[4590, 4896)",2795,4590,4896
62,NC_031045-39,1,"[5100, 5198)",2892,5100,5198
63,NC_031045-39,1,"[5287, 5304)",2908,5287,5304
64,NC_031045-39,1,"[5406, 5449)",2950,5406,5449
65,NC_031045-39,1,"[5587, 5588)",2950,5587,5588
66,NC_031045-39,1,"[5589, 5593)",2953,5589,5593
67,NC_031045-39,1,"[5594, 5595)",2953,5594,5595
68,NC_031045-39,1,"[5599, 5609)",2962,5599,5609
69,NC_031045-39,1,"[5610, 5615)",2966,5610,5615
70,NC_031045-39,1,"[5619, 5628)",2974,5619,5628
71,NC_031045-39,1,"[5633, 5696)",3036,5633,5696
72,NC_031045-39,1,"[5796, 5814)",3053,5796,5814
73,NC_031045-39,1,"[5916, 6003)",3139,5916,6003
74,NC_031045-39,1,"[6005, 6007)",3140,6005,6007
75,NC_031045-39,1,"[6009, 6010)",3140,6009,6010
76,NC_031045-39,1,"[6081, 6082)",3140,6081,6082
77,NC_031045-39,1,"[6084, 6114)",3169,6084,6114
78,NC_031045-39,1,"[6117, 6212)",3263,6117,6212
79,NC_031045-39,1,"[6222, 6447)",3487,6222,6447
80,NC_031045-39,1,"[6512, 6528)",3502,6512,6528
81,NC_031045-39,1,"[6606, 6684)",3579,6606,6684
82,NC_031045-39,1,"[7038, 7135)",3675,7038,7135
83,NC_031045-39,1,"[7196, 7242)",3720,7196,7242
84,NC_031045-39,1,"[7354, 7359)",3724,7354,7359
85,NC_031045-39,1,"[7362, 7432)",3793,7362,7432
86,NC_031045-39,1,"[7446, 7548)",3894,7446,7548
87,NC_031045-39,1,"[7639, 7642)",3896,7639,7642
88,NC_031045-39,1,"[7650, 7750)",3995,7650,7750
89,NC_031045-39,1,"[7850, 7854)",3998,7850,7854
90,NC_031045-39,1,"[7956, 8045)",4086,7956,8045
91,NC_031045-39,1,"[8058, 8262)",4289,8058,8262
92,NC_031045-39,1,"[8362, 8465)",4391,8362,8465
93,NC_031045-39,1,"[8466, 8568)",4492,8466,8568
0,NC_031045-40,1,"[101, 102)",0,101,102
1,NC_031045-40,1,"[204, 210)",5,204,210
2,NC_031045-40,1,"[211, 216)",9,211,216
3,NC_031045-40,1,"[229, 285)",64,229,285
4,NC_031045-40,1,"[510, 636)",189,510,636
5,NC_031045-40,1,"[717, 824)",295,717,824
6,NC_031045-40,1,"[826, 828)",296,826,828
7,NC_031045-40,1,"[841, 842)",296,841,842
8,NC_031045-40,1,"[847, 918)",366,847,918
9,NC_031045-40,1,"[1020, 1090)",435,1020,1090
10,NC_031045-40,1,"[1122, 1497)",809,1122,1497
11,NC_031045-40,1,"[1501, 1502)",809,1501,1502
12,NC_031045-40,1,"[1510, 1512)",810,1510,1512
13,NC_031045-40,1,"[1516, 1519)",812,1516,1519
14,NC_031045-40,1,"[1522, 1530)",819,1522,1530
15,NC_031045-40,1,"[1632, 1731)",917,1632,1731
16,NC_031045-40,1,"[1734, 1842)",1024,1734,1842
17,NC_031045-40,1,"[1942, 2040)",1121,1942,2040
18,NC_031045-40,1,"[2141, 2142)",1121,2141,2142
0,NC_031045-41,1,"[55, 59)",3,55,59
1,NC_031045-41,1,"[102, 126)",26,102,126
2,NC_031045-41,1,"[303, 306)",28,303,306
3,NC_031045-41,1,"[666, 701)",62,666,701
4,NC_031045-41,1,"[714, 785)",132,714,785
5,NC_031045-41,1,"[1035, 1061)",157,1035,1061
6,NC_031045-41,1,"[1224, 1287)",219,1224,1287
7,NC_031045-41,1,"[1326, 1503)",395,1326,1503
8,NC_031045-41,1,"[1504, 1632)",522,1504,1632
9,NC_031045-41,1,"[1712, 1721)",530,1712,1721
10,NC_031045-41,1,"[1730, 1734)",533,1730,1734
11,NC_031045-41,1,"[1787, 1793)",538,1787,1793
12,NC_031045-41,1,"[1836, 1869)",570,1836,1869
13,NC_031045-41,1,"[2082, 2083)",570,2082,2083
14,NC_031045-41,1,"[2088, 2090)",571,2088,2090
15,NC_031045-41,1,"[2092, 2094)",572,2092,2094
16,NC_031045-41,1,"[2118, 2121)",574,2118,2121
0,NC_031045-42,1,"[0, 41)",40,0,41
1,NC_031045-42,1,"[44, 51)",46,44,51
2,NC_031045-42,1,"[57, 63)",51,57,63
3,NC_031045-42,1,"[102, 150)",98,102,150
4,NC_031045-42,1,"[189, 196)",104,189,196
5,NC_031045-42,1,"[204, 408)",307,204,408
6,NC_031045-42,1,"[478, 589)",417,478,589
7,NC_031045-42,1,"[612, 803)",607,612,803
8,NC_031045-42,1,"[804, 805)",607,804,805
9,NC_031045-42,1,"[812, 815)",609,812,815
10,NC_031045-42,1,"[816, 855)",647,816,855
11,NC_031045-42,1,"[901, 902)",647,901,902
12,NC_031045-42,1,"[903, 1006)",749,903,1006
13,NC_031045-42,1,"[1079, 1122)",791,1079,1122
14,NC_031045-42,1,"[1252, 1255)",793,1252,1255
15,NC_031045-42,1,"[1284, 1286)",794,1284,1286
16,NC_031045-42,1,"[1428, 1471)",836,1428,1471
17,NC_031045-42,1,"[1478, 1481)",838,1478,1481
18,NC_031045-42,1,"[1530, 1547)",854,1530,1547
19,NC_031045-42,1,"[1581, 1582)",854,1581,1582
20,NC_031045-42,1,"[1583, 1585)",855,1583,1585
21,NC_031045-42,1,"[1614, 1641)",881,1614,1641
22,NC_031045-42,1,"[1692, 1712)",900,1692,1712
23,NC_031045-42,1,"[1727, 1734)",906,1727,1734
24,NC_031045-42,1,"[2040, 2132)",997,2040,2132
25,NC_031045-42,1,"[2142, 2346)",1200,2142,2346
26,NC_031045-42,1,"[2507, 2525)",1217,2507,2525
27,NC_031045-42,1,"[2550, 2553)",1219,2550,2553
28,NC_031045-42,1,"[2683, 2685)",1220,2683,2685
29,NC_031045-42,1,"[2686, 2687)",1220,2686,2687
30,NC_031045-42,1,"[2689, 2839)",1369,2689,2839
31,NC_031045-42,1,"[2856, 3162)",1674,2856,3162
32,NC_031045-42,1,"[3259, 3322)",1736,3259,3322
33,NC_031045-42,1,"[3331, 3336)",1740,3331,3336
34,NC_031045-42,1,"[3366, 3672)",2045,3366,3672
35,NC_031045-42,1,"[3675, 3853)",2222,3675,3853
36,NC_031045-42,1,"[3949, 4067)",2339,3949,4067
37,NC_031045-42,1,"[4071, 4072)",2339,4071,4072
38,NC_031045-42,1,"[4080, 4153)",2411,4080,4153
39,NC_031045-42,1,"[4297, 4797)",2910,4297,4797
40,NC_031045-42,1,"[4805, 4946)",3050,4805,4946
41,NC_031045-42,1,"[4989, 4990)",3050,4989,4990
42,NC_031045-42,1,"[4995, 4998)",3052,4995,4998
43,NC_031045-42,1,"[5078, 5143)",3116,5078,5143
44,NC_031045-42,1,"[5202, 5406)",3319,5202,5406
45,NC_031045-42,1,"[5498, 5544)",3364,5498,5544
46,NC_031045-42,1,"[5610, 5903)",3656,5610,5903
47,NC_031045-42,1,"[5907, 5909)",3657,5907,5909
48,NC_031045-42,1,"[5916, 6129)",3869,5916,6129
49,NC_031045-42,1,"[6136, 6142)",3874,6136,6142
50,NC_031045-42,1,"[6143, 6150)",3880,6143,6150
51,NC_031045-42,1,"[6151, 6152)",3880,6151,6152
52,NC_031045-42,1,"[6154, 6156)",3881,6154,6156
53,NC_031045-42,1,"[6248, 6301)",3933,6248,6301
54,NC_031045-42,1,"[6324, 6431)",4039,6324,6431
55,NC_031045-42,1,"[6527, 6528)",4039,6527,6528
56,NC_031045-42,1,"[6531, 6618)",4125,6531,6618
57,NC_031045-42,1,"[6630, 6765)",4259,6630,6765
58,NC_031045-42,1,"[6851, 6854)",4261,6851,6854
59,NC_031045-42,1,"[6855, 6857)",4262,6855,6857
60,NC_031045-42,1,"[6861, 6942)",4342,6861,6942
61,NC_031045-42,1,"[7050, 7051)",4342,7050,7051
62,NC_031045-42,1,"[7057, 7060)",4344,7057,7060
63,NC_031045-42,1,"[7061, 7145)",4427,7061,7145
64,NC_031045-42,1,"[7210, 7219)",4435,7210,7219
65,NC_031045-42,1,"[7223, 7464)",4675,7223,7464
66,NC_031045-42,1,"[7467, 7468)",4675,7467,7468
67,NC_031045-42,1,"[7477, 7481)",4678,7477,7481
68,NC_031045-42,1,"[7482, 7485)",4680,7482,7485
69,NC_031045-42,1,"[7486, 7489)",4682,7486,7489
70,NC_031045-42,1,"[7493, 7548)",4736,7493,7548
71,NC_031045-42,1,"[7752, 7956)",4939,7752,7956
0,NC_031045-43,1,"[99, 100)",0,99,100
1,NC_031045-43,1,"[204, 250)",45,204,250
2,NC_031045-43,1,"[306, 436)",174,306,436
3,NC_031045-43,1,"[441, 514)",246,441,514
4,NC_031045-43,1,"[516, 518)",247,516,518
5,NC_031045-43,1,"[520, 526)",252,520,526
6,NC_031045-43,1,"[542, 878)",587,542,878
7,NC_031045-43,1,"[880, 883)",589,880,883
8,NC_031045-43,1,"[903, 918)",603,903,918
9,NC_031045-43,1,"[928, 1048)",722,928,1048
10,NC_031045-43,1,"[1117, 1118)",722,1117,1118
11,NC_031045-43,1,"[1122, 1224)",823,1122,1224
12,NC_031045-43,1,"[1275, 1276)",823,1275,1276
13,NC_031045-43,1,"[1278, 1354)",898,1278,1354
14,NC_031045-43,1,"[1358, 1389)",928,1358,1389
15,NC_031045-43,1,"[1392, 1393)",928,1392,1393
16,NC_031045-43,1,"[1428, 1632)",1131,1428,1632
17,NC_031045-43,1,"[1696, 1815)",1249,1696,1815
18,NC_031045-43,1,"[1836, 1937)",1349,1836,1937
19,NC_031045-43,1,"[2006, 2023)",1365,2006,2023
20,NC_031045-43,1,"[2025, 2028)",1367,2025,2028
21,NC_031045-43,1,"[2033, 2035)",1368,2033,2035
22,NC_031045-43,1,"[2057, 2076)",1386,2057,2076
23,NC_031045-43,1,"[2077, 2078)",1386,2077,2078
24,NC_031045-43,1,"[2142, 2153)",1396,2142,2153
25,NC_031045-43,1,"[2156, 2164)",1403,2156,2164
26,NC_031045-43,1,"[2172, 2191)",1421,2172,2191
27,NC_031045-43,1,"[2244, 2286)",1462,2244,2286
28,NC_031045-43,1,"[2346, 2379)",1494,2346,2379
29,NC_031045-43,1,"[2442, 2448)",1499,2442,2448
30,NC_031045-43,1,"[2514, 2558)",1542,2514,2558
0,NC_031045-44,1,"[18, 353)",334,18,353
1,NC_031045-44,1,"[354, 364)",343,354,364
2,NC_031045-44,1,"[373, 376)",345,373,376
3,NC_031045-44,1,"[402, 404)",346,402,404
4,NC_031045-44,1,"[408, 612)",549,408,612
5,NC_031045-44,1,"[714, 791)",625,714,791
6,NC_031045-44,1,"[830, 884)",678,830,884
7,NC_031045-44,1,"[914, 986)",749,914,986
8,NC_031045-44,1,"[1020, 1122)",850,1020,1122
9,NC_031045-44,1,"[1326, 1339)",862,1326,1339
10,NC_031045-44,1,"[1349, 1417)",929,1349,1417
11,NC_031045-44,1,"[1530, 1563)",961,1530,1563
12,NC_031045-44,1,"[1718, 1782)",1024,1718,1782
13,NC_031045-44,1,"[1783, 1785)",1025,1783,1785
14,NC_031045-44,1,"[1836, 1995)",1183,1836,1995
15,NC_031045-44,1,"[2010, 2075)",1247,2010,2075
16,NC_031045-44,1,"[2077, 2350)",1519,2077,2350
17,NC_031045-44,1,"[2380, 2594)",1732,2380,2594
18,NC_031045-44,1,"[2595, 2597)",1733,2595,2597
19,NC_031045-44,1,"[2618, 2623)",1737,2618,2623
20,NC_031045-44,1,"[2631, 2633)",1738,2631,2633
21,NC_031045-44,1,"[2635, 2637)",1739,2635,2637
22,NC_031045-44,1,"[2754, 2817)",1801,2754,2817
23,NC_031045-44,1,"[2856, 3060)",2004,2856,3060
24,NC_031045-44,1,"[3101, 3112)",2014,3101,3112
25,NC_031045-44,1,"[3134, 3182)",2061,3134,3182
26,NC_031045-44,1,"[3196, 3256)",2120,3196,3256
27,NC_031045-44,1,"[3264, 3296)",2151,3264,3296
28,NC_031045-44,1,"[3297, 3298)",2151,3297,3298
29,NC_031045-44,1,"[3299, 3301)",2152,3299,3301
30,NC_031045-44,1,"[3304, 3570)",2417,3304,3570
31,NC_031045-44,1,"[3618, 3872)",2670,3618,3872
32,NC_031045-44,1,"[3876, 4182)",2975,3876,4182
0,NC_031045-50,1,"[204, 275)",70,204,275
1,NC_031045-50,1,"[306, 612)",375,306,612
2,NC_031045-50,1,"[714, 813)",473,714,813
3,NC_031045-50,1,"[854, 997)",615,854,997
4,NC_031045-50,1,"[998, 999)",615,998,999
5,NC_031045-50,1,"[1020, 2057)",1651,1020,2057
6,NC_031045-50,1,"[2151, 3162)",2661,2151,3162
7,NC_031045-50,1,"[3283, 3357)",2734,3283,3357
8,NC_031045-50,1,"[3444, 3449)",2738,3444,3449
9,NC_031045-50,1,"[3454, 3465)",2748,3454,3465
10,NC_031045-50,1,"[3468, 3509)",2788,3468,3509
11,NC_031045-50,1,"[3698, 3771)",2860,3698,3771
12,NC_031045-50,1,"[3774, 4615)",3700,3774,4615
13,NC_031045-50,1,"[4711, 4714)",3702,4711,4714
14,NC_031045-50,1,"[4791, 4794)",3704,4791,4794
15,NC_031045-50,1,"[4847, 4854)",3710,4847,4854
16,NC_031045-50,1,"[4893, 4973)",3789,4893,4973
17,NC_031045-50,1,"[5059, 5100)",3829,5059,5100
18,NC_031045-50,1,"[5246, 5289)",3871,5246,5289
19,NC_031045-50,1,"[5296, 5299)",3873,5296,5299
20,NC_031045-50,1,"[5406, 5613)",4079,5406,5613
21,NC_031045-50,1,"[5635, 5639)",4082,5635,5639
22,NC_031045-50,1,"[5647, 5712)",4146,5647,5712
0,NC_031045-51,1,"[0, 98)",97,0,98
1,NC_031045-51,1,"[510, 543)",129,510,543
2,NC_031045-51,1,"[568, 589)",149,568,589
3,NC_031045-51,1,"[612, 669)",205,612,669
4,NC_031045-51,1,"[676, 679)",207,676,679
5,NC_031045-51,1,"[702, 704)",208,702,704
6,NC_031045-51,1,"[714, 745)",238,714,745
7,NC_031045-51,1,"[879, 880)",238,879,880
8,NC_031045-51,1,"[881, 918)",274,881,918
9,NC_031045-51,1,"[1020, 1037)",290,1020,1037
10,NC_031045-51,1,"[1096, 1102)",295,1096,1102
11,NC_031045-51,1,"[1122, 1129)",301,1122,1129
12,NC_031045-51,1,"[1130, 1131)",301,1130,1131
13,NC_031045-51,1,"[1285, 1344)",359,1285,1344
14,NC_031045-51,1,"[1632, 2202)",928,1632,2202
15,NC_031045-51,1,"[2220, 2240)",947,2220,2240
16,NC_031045-51,1,"[2242, 2422)",1126,2242,2422
17,NC_031045-51,1,"[2433, 2448)",1140,2433,2448
18,NC_031045-51,1,"[2555, 2647)",1231,2555,2647
19,NC_031045-51,1,"[2652, 2856)",1434,2652,2856
20,NC_031045-51,1,"[2941, 3008)",1500,2941,3008
21,NC_031045-51,1,"[3060, 3264)",1703,3060,3264
22,NC_031045-51,1,"[3415, 3419)",1706,3415,3419
23,NC_031045-51,1,"[3421, 3462)",1746,3421,3462
24,NC_031045-51,1,"[3603, 3671)",1813,3603,3671
25,NC_031045-51,1,"[3774, 3859)",1897,3774,3859
26,NC_031045-51,1,"[3941, 4013)",1968,3941,4013
27,NC_031045-51,1,"[4094, 4221)",2094,4094,4221
28,NC_031045-51,1,"[4228, 4235)",2100,4228,4235
29,NC_031045-51,1,"[4237, 4249)",2111,4237,4249
30,NC_031045-51,1,"[4322, 4386)",2174,4322,4386
31,NC_031045-51,1,"[4458, 4476)",2191,4458,4476
32,NC_031045-51,1,"[4488, 4585)",2287,4488,4585
33,NC_031045-51,1,"[4590, 4794)",2490,4590,4794
34,NC_031045-51,1,"[4896, 4900)",2493,4896,4900
35,NC_031045-51,1,"[4901, 4902)",2493,4901,4902
36,NC_031045-51,1,"[4903, 4998)",2587,4903,4998
37,NC_031045-51,1,"[5100, 5202)",2688,5100,5202
0,NC_031045-52,1,"[0, 102)",101,0,102
1,NC_031045-52,1,"[131, 144)",113,131,144
2,NC_031045-52,1,"[147, 204)",169,147,204
3,NC_031045-52,1,"[257, 263)",174,257,263
4,NC_031045-52,1,"[268, 271)",176,268,271
5,NC_031045-52,1,"[349, 413)",239,349,413
6,NC_031045-52,1,"[510, 531)",259,510,531
7,NC_031045-52,1,"[555, 1001)",704,555,1001
8,NC_031045-52,1,"[1017, 1182)",868,1017,1182
9,NC_031045-52,1,"[1184, 1188)",871,1184,1188
10,NC_031045-52,1,"[1189, 1326)",1007,1189,1326
11,NC_031045-52,1,"[1427, 1428)",1007,1427,1428
12,NC_031045-52,1,"[1530, 1578)",1054,1530,1578
13,NC_031045-52,1,"[1632, 1734)",1155,1632,1734
14,NC_031045-52,1,"[1817, 1891)",1228,1817,1891
15,NC_031045-52,1,"[1895, 1896)",1228,1895,1896
16,NC_031045-52,1,"[2040, 2115)",1302,2040,2115
17,NC_031045-52,1,"[2346, 2856)",1811,2346,2856
18,NC_031045-52,1,"[3060, 3135)",1885,3060,3135
19,NC_031045-52,1,"[3136, 3138)",1886,3136,3138
20,NC_031045-52,1,"[3162, 3279)",2002,3162,3279
21,NC_031045-52,1,"[3366, 3608)",2243,3366,3608
22,NC_031045-52,1,"[3613, 3617)",2246,3613,3617
23,NC_031045-52,1,"[3622, 3628)",2251,3622,3628
24,NC_031045-52,1,"[3631, 3671)",2290,3631,3671
25,NC_031045-52,1,"[3672, 3876)",2493,3672,3876
26,NC_031045-52,1,"[3963, 3965)",2494,3963,3965
27,NC_031045-52,1,"[3981, 4038)",2550,3981,4038
28,NC_031045-52,1,"[4084, 4136)",2601,4084,4136
29,NC_031045-52,1,"[4139, 4182)",2643,4139,4182
30,NC_031045-52,1,"[4386, 4505)",2761,4386,4505
31,NC_031045-52,1,"[4508, 4510)",2762,4508,4510
32,NC_031045-52,1,"[4514, 4606)",2853,4514,4606
33,NC_031045-52,1,"[4612, 4614)",2854,4612,4614
34,NC_031045-52,1,"[4669, 4690)",2874,4669,4690
35,NC_031045-52,1,"[4692, 4896)",3077,4692,4896
0,NC_031045-53,1,"[0, 763)",762,0,763
1,NC_031045-53,1,"[796, 810)",775,796,810
2,NC_031045-53,1,"[813, 918)",879,813,918
3,NC_031045-53,1,"[989, 1020)",909,989,1020
4,NC_031045-53,1,"[1122, 1186)",972,1122,1186
5,NC_031045-53,1,"[1224, 1428)",1175,1224,1428
6,NC_031045-53,1,"[1435, 1608)",1347,1435,1608
7,NC_031045-53,1,"[1612, 1615)",1349,1612,1615
8,NC_031045-53,1,"[1621, 1639)",1366,1621,1639
9,NC_031045-53,1,"[1672, 1734)",1427,1672,1734
10,NC_031045-53,1,"[1788, 1798)",1436,1788,1798
11,NC_031045-53,1,"[1799, 1836)",1472,1799,1836
12,NC_031045-53,1,"[1858, 1863)",1476,1858,1863
13,NC_031045-53,1,"[1874, 1875)",1476,1874,1875
14,NC_031045-53,1,"[1880, 1884)",1479,1880,1884
15,NC_031045-53,1,"[1938, 2021)",1561,1938,2021
16,NC_031045-53,1,"[2034, 2035)",1561,2034,2035
17,NC_031045-53,1,"[2098, 2099)",1561,2098,2099
18,NC_031045-53,1,"[2121, 2142)",1581,2121,2142
0,NC_031045-54,1,"[0, 86)",85,0,86
1,NC_031045-54,1,"[102, 306)",288,102,306
2,NC_031045-54,1,"[475, 492)",304,475,492
3,NC_031045-54,1,"[510, 551)",344,510,551
4,NC_031045-54,1,"[612, 1142)",873,612,1142
5,NC_031045-54,1,"[1156, 1166)",882,1156,1166
6,NC_031045-54,1,"[1170, 1177)",888,1170,1177
7,NC_031045-54,1,"[1189, 1237)",935,1189,1237
8,NC_031045-54,1,"[1238, 1251)",947,1238,1251
9,NC_031045-54,1,"[1253, 1326)",1019,1253,1326
10,NC_031045-54,1,"[1375, 1376)",1019,1375,1376
11,NC_031045-54,1,"[1379, 1493)",1132,1379,1493
12,NC_031045-54,1,"[1497, 1500)",1134,1497,1500
13,NC_031045-54,1,"[1501, 1503)",1135,1501,1503
14,NC_031045-54,1,"[1530, 1632)",1236,1530,1632
15,NC_031045-54,1,"[1938, 2013)",1310,1938,2013
16,NC_031045-54,1,"[2015, 2018)",1312,2015,2018
17,NC_031045-54,1,"[2021, 2023)",1313,2021,2023
18,NC_031045-54,1,"[2040, 2142)",1414,2040,2142
19,NC_031045-54,1,"[2314, 2324)",1423,2314,2324
20,NC_031045-54,1,"[2346, 2360)",1436,2346,2360
21,NC_031045-54,1,"[2364, 2374)",1445,2364,2374
22,NC_031045-54,1,"[2550, 2570)",1464,2550,2570
23,NC_031045-54,1,"[2589, 2633)",1507,2589,2633
24,NC_031045-54,1,"[2652, 3060)",1914,2652,3060
25,NC_031045-54,1,"[3264, 3297)",1946,3264,3297
26,NC_031045-54,1,"[3366, 3672)",2251,3366,3672
27,NC_031045-54,1,"[3876, 3970)",2344,3876,3970
28,NC_031045-54,1,"[3978, 4229)",2594,3978,4229
29,NC_031045-54,1,"[4315, 4319)",2597,4315,4319
30,NC_031045-54,1,"[4320, 4323)",2599,4320,4323
31,NC_031045-54,1,"[4324, 4325)",2599,4324,4325
32,NC_031045-54,1,"[4329, 4434)",2703,4329,4434
33,NC_031045-54,1,"[4444, 4451)",2709,4444,4451
34,NC_031045-54,1,"[4488, 4499)",2719,4488,4499
35,NC_031045-54,1,"[4501, 4502)",2719,4501,4502
36,NC_031045-54,1,"[4525, 4628)",2821,4525,4628
37,NC_031045-54,1,"[4799, 4855)",2876,4799,4855
38,NC_031045-54,1,"[4896, 5023)",3002,4896,5023
39,NC_031045-54,1,"[5026, 5027)",3002,5026,5027
40,NC_031045-54,1,"[5073, 5100)",3028,5073,5100
41,NC_031045-54,1,"[5149, 5202)",3080,5149,5202
42,NC_031045-54,1,"[5269, 5270)",3080,5269,5270
43,NC_031045-54,1,"[5271, 5320)",3128,5271,5320
44,NC_031045-54,1,"[5814, 5874)",3187,5814,5874
45,NC_031045-54,1,"[5916, 6154)",3424,5916,6154
46,NC_031045-54,1,"[6335, 6390)",3478,6335,6390
47,NC_031045-54,1,"[6475, 6626)",3628,6475,6626
48,NC_031045-54,1,"[6630, 7038)",4035,6630,7038
49,NC_031045-54,1,"[7086, 7116)",4064,7086,7116
50,NC_031045-54,1,"[7118, 7133)",4078,7118,7133
51,NC_031045-54,1,"[7140, 7227)",4164,7140,7227
52,NC_031045-54,1,"[7239, 7240)",4164,7239,7240
53,NC_031045-54,1,"[7242, 7359)",4280,7242,7359
54,NC_031045-54,1,"[7390, 7409)",4298,7390,7409
55,NC_031045-54,1,"[7415, 7440)",4322,7415,7440
56,NC_031045-54,1,"[7445, 7446)",4322,7445,7446
57,NC_031045-54,1,"[7449, 7650)",4522,7449,7650
0,NC_031045-55,1,"[0, 76)",75,0,76
1,NC_031045-55,1,"[77, 78)",75,77,78
2,NC_031045-55,1,"[102, 232)",204,102,232
3,NC_031045-55,1,"[240, 739)",702,240,739
4,NC_031045-55,1,"[740, 744)",705,740,744
5,NC_031045-55,1,"[745, 746)",705,745,746
6,NC_031045-55,1,"[816, 819)",707,816,819
7,NC_031045-55,1,"[820, 1959)",1845,820,1959
8,NC_031045-55,1,"[1993, 1999)",1850,1993,1999
9,NC_031045-55,1,"[2007, 2142)",1984,2007,2142
10,NC_031045-55,1,"[2218, 2225)",1990,2218,2225
11,NC_031045-55,1,"[2229, 2244)",2004,2229,2244
12,NC_031045-55,1,"[2361, 2364)",2006,2361,2364
13,NC_031045-55,1,"[2378, 2381)",2008,2378,2381
14,NC_031045-55,1,"[2392, 2399)",2014,2392,2399
15,NC_031045-55,1,"[2404, 2410)",2019,2404,2410
16,NC_031045-55,1,"[2417, 2443)",2044,2417,2443
17,NC_031045-55,1,"[2446, 2536)",2133,2446,2536
18,NC_031045-55,1,"[2603, 2622)",2151,2603,2622
19,NC_031045-55,1,"[2624, 2652)",2178,2624,2652
20,NC_031045-55,1,"[2754, 2757)",2180,2754,2757
21,NC_031045-55,1,"[2770, 2772)",2181,2770,2772
22,NC_031045-55,1,"[2774, 2783)",2189,2774,2783
23,NC_031045-55,1,"[2785, 2790)",2193,2785,2790
24,NC_031045-55,1,"[2792, 2796)",2196,2792,2796
25,NC_031045-55,1,"[2856, 2883)",2222,2856,2883
26,NC_031045-55,1,"[2885, 2956)",2292,2885,2956
27,NC_031045-55,1,"[2957, 3264)",2598,2957,3264
28,NC_031045-55,1,"[3305, 3440)",2732,3305,3440
29,NC_031045-55,1,"[3468, 3774)",3037,3468,3774
30,NC_031045-55,1,"[3842, 3876)",3070,3842,3876
31,NC_031045-55,1,"[3978, 3987)",3078,3978,3987
32,NC_031045-55,1,"[3991, 3995)",3081,3991,3995
33,NC_031045-55,1,"[3996, 3998)",3082,3996,3998
34,NC_031045-55,1,"[4001, 4003)",3083,4001,4003
35,NC_031045-55,1,"[4048, 4051)",3085,4048,4051
36,NC_031045-55,1,"[4056, 4060)",3088,4056,4060
37,NC_031045-55,1,"[4080, 4091)",3098,4080,4091
38,NC_031045-55,1,"[4182, 4284)",3199,4182,4284
0,NC_031045-57,1,"[120, 121)",0,120,121
1,NC_031045-57,1,"[122, 155)",32,122,155
2,NC_031045-57,1,"[298, 390)",123,298,390
3,NC_031045-57,1,"[408, 529)",243,408,529
4,NC_031045-57,1,"[569, 574)",247,569,574
5,NC_031045-57,1,"[575, 577)",248,575,577
6,NC_031045-57,1,"[579, 618)",286,579,618
7,NC_031045-57,1,"[655, 824)",454,655,824
8,NC_031045-57,1,"[838, 969)",584,838,969
9,NC_031045-57,1,"[971, 982)",594,971,982
10,NC_031045-57,1,"[1007, 1024)",610,1007,1024
11,NC_031045-57,1,"[1063, 1078)",624,1063,1078
12,NC_031045-57,1,"[1098, 1223)",748,1098,1223
13,NC_031045-57,1,"[1224, 1938)",1461,1224,1938
14,NC_031045-57,1,"[1967, 1968)",1461,1967,1968
15,NC_031045-57,1,"[1977, 2040)",1523,1977,2040
16,NC_031045-57,1,"[2197, 2232)",1557,2197,2232
